SA2_CODE21,SA2_NAME21,area_sqkm,tree_count,tree_density_per_ha,mean_diameter_cm,species_diversity_shannon,pct_long_life_expectancy,mean_useful_life_years,canopy_coverage_ratio_city,vegetation_cover_pct_state,tree_cover_pct_state,building_count,building_density_per_ha,building_coverage_ratio,mean_building_area_sqm,road_length_km,road_density_km_per_sqkm,park_coverage_ratio,water_coverage_ratio,dist_to_nearest_park_m,dist_to_nearest_water_m,impervious_ratio,mean_uhi_2018,max_uhi_2018,heat_mesh_block_count
211031452,Croydon South,2.8552153166200442,,,,,,,,34.10342766595599,17.878553690010538,403,1.4114522209731788,0.05960848780978898,422.3202664890042,54.628694446149055,19.132950894511726,0.08748479864537134,0.0,0.0,759.408169394952,0.1821766081884008,6.427157126840236,8.36653481,84.0
211041269,Forest Hill,4.069874219090613,,,,,,,,32.636001735286975,16.864903620675186,196,0.48158736474120056,0.030967159238010585,643.0226684757806,93.98200194785034,23.092114617942666,0.08615229599914723,0.01054681468010923,57.971399048513355,483.6371065988339,0.1859266214609854,7.971620723603245,9.86600548,145.0
211041270,Mitcham (Vic.),6.625852993444541,,,,,,,,33.93395612034835,20.972601288232436,1051,1.5862108637783454,0.050160871390861256,316.2307895898427,148.70066911993337,22.4424944632871,0.07627539812513665,7.472100840149186e-05,0.0,874.9325904500353,0.19449795932091143,7.479606869953909,12.10792533,245.0
211041271,Nunawading,5.077369666037501,,,,,,,,27.692104253021967,15.474942612175756,537,1.0576342384364688,0.05548707349362142,524.6338618504783,109.08711849657433,21.484966758724994,0.07973375961708132,0.0,30.47112409234289,526.5821441237363,0.20353665531280848,7.9122181335368715,11.48303601,186.0
211041272,Vermont,4.608632218402229,,,,,,,,38.20848613807759,20.85028701735314,258,0.5598190260654955,0.017935490536168143,320.38015324741383,92.42327170767403,20.054382152394087,0.10370106382802433,0.00010649712923239622,295.0260821992305,556.9460829999765,0.14910788823545748,7.3924038530810074,9.57764006,138.0
211041273,Vermont South,6.182917681246995,,,,,,,,42.15728668956142,18.85034694665469,377,0.6097444918981441,0.02553877955072188,418.8439566090915,116.25387991444612,18.802430487963345,0.08499296611902901,0.00350659971951288,95.92044724710851,387.56535333157393,0.15103643334552327,7.561977544897524,12.24877281,147.0
211051274,Belgrave - Selby,55.63574998827202,,,,,,,,75.45078040250147,37.67845858194197,1858,0.3339579317959523,0.006704826273917158,200.76858896149216,314.25717661457713,5.648475605717948,0.06388285955689081,0.01908342504644314,39.59209644646562,628.3338242402884,0.04691218010038464,4.554923093813895,9.83792958,163.0
211051275,Chirnside Park,22.196963293643066,,,,,,,,73.24618010101373,8.268315389709368,716,0.32256664595424794,0.012528499306254843,388.40033411364715,171.68977359467698,7.734831621938429,0.02907318502717661,0.01157680108147344,549.7735333981539,244.23294235328254,0.06448976559102311,5.276976520018152,11.20176691,127.0
211051276,Healesville - Yarra Glen,369.3898696563714,,,,,,,,51.899966160187844,12.931942148853297,801,0.02168440625470152,0.00047461570006683405,218.87419673477564,480.2760747902931,1.3001874557011395,0.0024519897759565997,0.003786958929717181,2786.8787756362067,217.22438669463125,0.009734568476929462,4.027904273749186,8.09401967,88.0
211051277,Kilsyth,8.240125408059658,,,,,,,,48.708666349275674,18.156395171840337,569,0.6905234712125397,0.042004276596093515,608.2961455652651,101.50252656475163,12.318080312888457,0.07232535445153941,0.0031879386294723848,118.5166072305259,911.5361050608903,0.12511675667508035,5.7136002609450705,9.22598577,138.0
