SA1_CODE21,SA2_NAME21,area_sqkm,tree_count,tree_density_per_ha,mean_diameter_cm,species_diversity_shannon,pct_long_life_expectancy,mean_useful_life_years,canopy_coverage_ratio_city,vegetation_cover_pct_state,tree_cover_pct_state,building_count,building_density_per_ha,building_coverage_ratio,mean_building_area_sqm,road_length_km,road_density_km_per_sqkm,park_coverage_ratio,water_coverage_ratio,dist_to_nearest_park_m,dist_to_nearest_water_m,impervious_ratio,mean_uhi_2018,max_uhi_2018,heat_mesh_block_count,population_density,pct_population_needing_care
20606113816,Toorak,0.10417703240198936,,,,,,,,34.51818723208589,25.15894379399893,5,0.4799522394443365,0.0,0.0,2.8560434532620573,27.415289026869214,0.0,0.0,453.1342907757433,699.6388974385535,0.20833368904753263,6.861111674252405,8.11041582,15.0,3714.8276568061465,4.485489824779912
20606113817,Toorak,0.15014432713679937,,,,,,,,35.4861225435152,21.370009969167324,6,0.39961549759607534,0.011282777243951773,282.34083292125507,4.004129552151297,26.668537057034847,0.02780599613635552,0.057707892135431385,146.9168952861317,174.77898450101014,0.1910569782181076,6.433332432182906,7.78869346,16.0,2504.2414687675114,2.3746554311283994
20606113818,Toorak,0.15046406842549306,,,,,,,,38.09041723358561,25.334928171616546,0,0.0,0.0,,2.92136667376296,19.415709706198495,0.13347381876468395,0.08097406808013198,46.459035242345934,99.74317235632938,0.14208293266452812,6.04682587976405,7.66687736,13.0,3010.6766983113835,1.528384378108752
20606113819,Toorak,0.12991611354270438,,,,,,,,39.44324422971216,31.492364886131725,0,0.0,0.0,,4.185359439033035,32.21586087284913,6.316644743706427e-05,0.0,179.22633326611384,350.9712102461357,0.21962813808104442,5.951671859536515,7.45652359,14.0,3432.9810191311635,5.369109028954511
20606113820,Toorak,0.24675148580474318,,,,,,,,38.43541218837814,23.08956881372297,9,0.364739445059382,0.028820140942025525,790.156955394101,5.141787563117184,20.83791935982882,0.00036877842815980275,0.0,217.10626769373263,300.3503305646576,0.17080041208238142,7.036189553557022,7.65742965,14.0,2228.960722915221,2.2099432409702513
20606113821,Toorak,0.23993122857527288,,,,,,,,40.64875592937488,25.304897469640668,16,0.6668577531573956,0.025130119887255813,376.8437836745741,5.251723090901183,21.88845162876985,0.01499057070712189,0.07633163064835487,162.34976300467025,59.742513557314275,0.17568632696747014,6.176436825162681,7.24486772,13.0,1300.3745199621458,2.6058632696009703
20606113822,Toorak,0.16063984351665606,,,,,,,,40.17970020227514,29.112220920976345,5,0.31125528328104796,0.01687684367841523,542.2187055111377,3.3432261208013623,20.811935866052544,9.759576868532248e-05,0.0,234.07926851881498,468.9942117901037,0.14692274859537768,6.350348814239962,7.04830612,13.0,2595.8716674258567,4.716979788123567
20606113823,Toorak,0.16036580951177648,,,,,,,,39.707569258314855,28.377454711263045,6,0.3741445896894493,0.0,0.0,2.851505852157408,17.78125811754162,0.0,0.0,583.1450567650072,854.3194802465595,0.13166903048607834,6.528964463571807,7.4523654,18.0,3666.6172848429146,4.6153842765437565
20606113824,Toorak,0.138326918271904,,,,,,,,35.53112992642482,23.69939265847181,3,0.21687752734453414,0.0006955558422651627,32.07136538218617,3.707827082990843,26.804812319338364,0.015343445536820172,0.04836722419627544,122.9984200641783,144.798308947475,0.16576736571059572,6.995504102631345,8.00644598,15.0,3404.9712437081453,2.765957454741274
20606113825,Toorak,0.10559011208879754,,,,,,,,29.661364011480607,22.388344425020165,2,0.18941167505514825,0.0,0.0,2.9196295332434605,27.650596021606223,0.0,0.0,160.24602509117923,1422.4867964639825,0.18988648268400277,6.939955786981345,7.64086183,12.0,4394.3573743025845,2.3861164557899484
20606113826,Toorak,0.10474925241419467,,,,,,,,34.20954425653083,24.880266223222897,6,0.5727964507350446,0.0,0.0,3.4896139009510176,33.3139742816736,0.0,0.0,209.81818564982953,1050.6014330721662,0.2217663479007388,6.448950432525792,7.32025417,16.0,3656.360689477672,2.879578987911323
20606113827,Toorak,0.06766119553613276,,,,,,,,16.363881764786562,11.135905337499803,11,1.6257472119489416,0.08889783046394464,546.8121354326307,1.740850538798471,25.7289355442857,0.022627456167616977,0.0,40.79831109450583,955.9219413086262,0.2593497430209426,7.015948519294904,8.4283405,15.0,7330.6406001984005,2.3809629766147355
20606113828,Toorak,0.12500007656498488,,,,,,,,34.48648237483597,23.00307821866674,13,1.039999362979716,0.08965963054052804,862.1123601810972,2.256137307529386,18.04908740481025,0.027823895415512268,0.0,15.762420445543176,1567.03621227693,0.21015573136527313,6.647274735919638,7.64086183,10.0,2120.0107392501973,2.583026585280131
20606113829,Toorak,0.12388993806870628,,,,,,,,42.3754921702101,32.91093256944659,17,1.3721856887661226,0.03497620134588677,254.89408344826546,2.429834417038319,19.612847136066797,0.0,0.0,451.48938235160995,1183.3990775670757,0.16348053446983216,5.858689418811418,7.4523654,14.0,3188.3119091406124,3.307886545152333
20606113830,Toorak,0.111966289188925,,,,,,,,37.72208259626949,30.500265104830127,4,0.35725038571660145,0.0,0.0,2.756851350370856,24.622155207083047,0.0,0.0,233.0894367095733,1514.133905156104,0.17664673750889257,6.227241409378877,7.06836156,13.0,3429.5968033014133,3.645828671318244
20606113831,Toorak,0.11614151126463737,,,,,,,,37.48595793612353,27.447788340270726,6,0.5166111526074891,0.0153022936841189,296.20525238148076,2.6371951556961233,22.706740483917685,0.0,0.0,469.54606648816025,1147.5225147430297,0.16241593892167572,6.078768230865759,7.4523654,10.0,2884.4191197056693,3.636361576457356
20606113832,Toorak,0.11990156090400766,,,,,,,,33.7777086912176,23.950979866535697,6,0.5004104996434164,0.0,0.0,2.8259702856560662,23.569086710376673,0.0,0.0,348.4539675595817,918.0073032844821,0.1503872559797512,7.0354137571980475,7.47745077,13.0,1901.5585130517875,1.7699128147003387
20606151501,South Yarra - North,0.06887814756004484,,,,,,,,38.342098403581595,25.254954154872433,39,5.66217318286639,0.18709866001518832,330.4361310977642,1.378596631789704,20.01500738079383,0.05311910515471715,0.07407888590852243,101.1274202902828,151.9498560450783,0.33224854012872335,5.930633942841357,7.24979189,16.0,4515.239726283961,3.279367919742125e-05
20606151502,South Yarra - North,0.05827248995549609,,,,,,,,35.718519624467234,26.36287831351847,30,5.148226894528039,0.20213277209177527,392.62599771315183,1.3689816456081658,23.492760420117374,0.11187178509430967,0.17123044828160175,53.60435759896943,70.90321181898928,0.3996201941147177,5.3673696739465155,7.3720649,16.0,5525.899958582221,2.5078251398799005
20606151503,South Yarra - North,0.07758535869728352,,,,,,,,28.241679658038322,22.105918833940727,65,8.377869367545483,0.3084901741648783,368.2203202641469,2.5905977072370905,33.39029103860797,0.00840692436123585,0.0,160.52868323355972,429.8199647618226,0.5289386032443459,6.896061388193664,8.06207721,24.0,5387.660043278443,1.4422955953502552
20606151504,South Yarra - North,0.07166894850626815,,,,,,,,38.82341650178995,27.435764198896187,47,6.557930732845814,0.17394320471713648,265.2409911039939,2.1065841635915628,29.39326176115618,0.2361314712411748,0.09356515468709174,25.88302536645062,92.6831398227538,0.4117335292665595,5.838662712483296,7.32758065,22.0,6557.931627791804,1.2711760959221974
20606151505,South Yarra - North,0.023569311161705245,,,,,,,,4.689404220266865,3.494051866739619,17,7.212769131590541,0.4169248178948958,578.0371037648291,0.4952033751017477,21.010515398784342,0.0,0.0,150.94927739468685,329.77836332241895,0.5429879102876018,6.357066849554305,7.10257982,8.0,12936.774639870106,0.8883863681211588
20606151506,South Yarra - North,0.011814110976595042,,,,,,,,1.5450321668586207,1.2851537263482828,4,3.3857816368276947,0.5895317764385162,1741.198457768462,0.6266232308402544,53.04023570471438,0.0,0.0,89.09718545774112,473.83444921928674,1.0,7.307154762901761,8.10965994,3.0,28080.476719553317,0.39635363800494944
20606151507,South Yarra - North,0.030420118589283632,,,,,,,,30.03691190071659,17.86214193143105,16,5.259677063072484,0.3309562305849876,629.2329863911013,0.27462942472684737,9.02788803800369,0.0,0.0,116.49116275130255,140.39437091464117,0.3895531476661366,6.420656821539973,8.38117217,7.0,22156.039894876903,0.8941937180753817
20606151508,South Yarra - North,0.014031926800203865,,,,,,,,6.811650490360287,6.769779254969946,10,7.126605021809773,0.5856958109427446,821.8440746334634,0.37373097282189577,26.63433027718374,0.0,0.0,191.47124069143106,489.8876785636439,0.7941616196118596,7.378912944651776,9.21059635,7.0,28080.421408833463,0.39635514387593995
20606151509,South Yarra - North,0.053264300215632485,0,0.0,,,,,0.07020609193885334,28.184663904814723,22.68822464088852,31,5.820033282048422,0.33381050836767323,573.5542946073757,1.334358982454812,25.05165705834604,0.0,0.0,178.94812873258286,487.3781112605132,0.5236097372702281,7.081510773877259,8.02579107,21.0,8410.915885155691,0.6756855250573784
20606151510,South Yarra - North,0.017142316973316588,,,,,,,,3.1925649908721363,2.6671802139568066,1,0.5833517146816158,0.7395908938736172,12678.301533360096,0.29144269208170237,17.00135941572873,0.017534721967928036,0.0,48.651712952121805,329.1625888534107,0.8415990503679895,8.38113894744479,8.407318,6.0,28080.261012822983,0.39636071619996344
20606151511,South Yarra - North,0.03562950512583209,,,,,,,,18.972745429604476,16.57206086765491,34,9.542652888363957,0.26580304717190667,278.5420891668599,1.1776109674129238,33.05156676338827,8.482128686156163e-10,0.0,202.41799275835479,376.85187339365814,0.5340352305062752,6.90563036010704,8.48285115,17.0,11063.813531635677,0.595950739180629
20606151512,South Yarra - North,0.048303716279042605,,,,,,,,40.25097112685536,30.542184749888783,51,10.558193846904327,0.30239963545236664,286.4122783093536,0.8853749668928349,18.32933436794324,0.11534905817435272,0.0,88.30786431343307,474.6056654621346,0.4342215299837086,6.166605390853809,6.83877176,20.0,8363.702350389673,0.750009430764619
20606151513,South Yarra - North,0.10453341969332659,,,,,,,,31.092608774349163,9.802331594919307,17,1.6262741666611027,0.15092561808398353,928.0453516263395,2.096585621468489,20.056606084631273,0.10220964522566466,0.07884138209669236,39.44722048253189,149.4464214591288,0.31821790784011456,6.637564176806692,8.407318,12.0,12936.769646328868,0.8883965881928259
20606151514,South Yarra - North,0.014155026253131421,,,,,,,,1.7916064360783635,1.696961306492195,10,7.064628366752599,0.5183009425028701,733.6563448150886,0.5521607408244611,39.00810432635618,0.0,0.0,107.75316330462158,520.4551688769177,0.8153562020124472,6.6497661203535525,9.21059635,8.0,28079.75416755396,0.3963625323694617
20606151515,South Yarra - North,0.003517385798627517,,,,,,,,1.8545214918217388,1.7901084295503635,2,5.686041038718015,0.548366067579786,964.4075092771783,0.06850955368315538,19.47740668933382,0.0,0.0,139.14435113888183,509.6225218229256,0.7431401344731242,7.307196355270441,8.58568427,3.0,28080.42899456694,0.3963547468334126
20606151516,South Yarra - North,0.14769796122261616,,,,,,,,60.68312274422882,21.667369238114578,4,0.2708229664708129,0.017268836687537415,637.6429928588982,2.80625081836456,18.999929282265914,0.7729465383645877,0.09940018965657606,0.0,11.231222454231466,0.1926399080436827,5.750358132433409,7.24979189,9.0,0.033354001120305544,1.912734545249007e-05
20606151517,South Yarra - North,0.008152896924996864,,,,,,,,8.084569960321542,6.863534225812523,12,14.718694606830953,0.7811254131821334,530.7029149307933,0.18231434069791816,22.36190919315324,0.0,0.0,115.80140756408848,329.4636242893668,0.915296868341053,7.797774406526366,7.79788618,4.0,12936.807930394905,0.8883952977416222
20606151518,South Yarra - North,0.005004644385153854,,,,,,,,2.2294901377772285,2.2006338119421494,3,5.994431909886386,0.7457516380169738,1244.0739159736459,0.0,0.0,0.0,0.0,168.1244294094039,477.7025955909564,0.7457516380169738,6.649734139999999,6.64973414,1.0,28080.479428100003,0.39635355
20606151519,South Yarra - North,0.08513553714076025,,,,,,,,26.307314111891756,18.1133581806274,114,13.390412961336724,0.3878236139346966,289.62782182632657,1.836710491132034,21.573957865506603,0.059439056695525835,0.0,122.32303863853873,398.8675787370181,0.5362799259518324,6.931232088190864,9.03113625,28.0,7506.114690923562,1.2519437559285993
20606151520,South Yarra - North,0.023827391316782204,,,,,,,,18.498269254086,18.35383777147777,5,2.0984252675946022,0.48861718074094634,2328.494553923485,0.5074998640783904,21.299010761658415,0.17275562094400632,0.0,0.0,469.10220117493964,0.6622394838558326,7.283509387198719,8.407318,9.0,28080.28001890019,0.39636007986476496
20606151521,South Yarra - North,0.04083592663634675,,,,,,,,18.357449705364356,15.135749276551923,32,7.836237018683893,0.3257683039514915,415.7203300190692,0.3050907888207059,7.471136666925892,0.0,0.0,237.1067105791623,405.9005542694683,0.39041600779634095,7.336511453988288,7.99716599,14.0,11063.64378309706,0.5959761122346008
20606151522,South Yarra - North,0.09529003431459238,0,0.0,,,,,0.045065627429851776,29.258008899852932,18.782623374568473,68,7.136108249841056,0.22972166662008425,321.9144925740173,2.904305998419027,30.47859116967777,0.0827869147021769,0.16552813884636222,88.60634992555465,115.43638920558247,0.5080599365606769,6.403352535011707,8.87695073,25.0,6254.57223952197,0.4910071916842374
20606151523,South Yarra - North,0.0024332642508755734,,,,,,,,3.9344834181361135,2.2536000463630734,1,4.10970571585131,0.4502031995345102,1095.4633510571264,0.1436979040076499,59.05560974560916,0.0,0.0,143.93744715685366,253.83297985939672,0.8045368580081652,7.292630301199114,8.38117217,3.0,105614.53150729991,6.450298672644055e-05
20606151524,South Yarra - North,0.12484638777864593,,,,,,,,39.7633280993109,27.393957605841425,101,8.089941711335225,0.24649194940795527,304.6894009910887,3.7823095016717465,30.29570633936021,0.20621032259539773,0.0,52.338090354617535,447.4633721221328,0.47354832999536467,6.967041643386036,7.88703442,22.0,5118.321466599014,1.1111077936411498
20606151525,South Yarra - North,0.0035779897906118904,,,,,,,,7.4040835474576285,7.291182875166227,1,2.7948654370782453,0.552934671078413,1978.3946079939055,0.1265507404967686,35.369229065107675,0.0,0.0,155.15445655844826,379.6310891555114,0.7651500454690592,8.109634136282734,8.10965994,6.0,12937.044295544132,0.8883876178655004
20606151601,South Yarra - South,0.07473442581311542,0,0.0,,,,,0.009499619092632448,16.112602691213873,9.407637950612104,180,24.08528573566844,0.3219458643749065,133.6691073164765,1.7447466299201897,23.345956176651292,0.0019802974634904624,0.0,155.09866349182695,688.599536967516,0.47990593662433934,7.818004285496408,8.45662133,20.0,7091.713083360315,4.283035948378538
20606151602,South Yarra - South,0.06021136857422734,,,,,,,,23.662738361304328,17.253556301675847,23,3.819876635364312,0.0675999080131879,176.9688250854748,1.5829979946790018,26.290682842186428,0.0,0.0,311.55206345053284,1008.0310270779678,0.2524393201720141,7.662264957553341,8.35695101,13.0,7108.304185980804,1.4493875968076315e-05
20606151603,South Yarra - South,0.03625444558295956,,,,,,,,35.51902562888326,25.718625899044156,13,3.5857671496458643,0.17835361429502242,497.393184921773,0.41035761601698845,11.318821993236222,0.051322529915153715,0.0,59.960368310186404,1292.5473964076043,0.28144519709095867,6.649663065048147,7.96270641,9.0,20714.53841785874,19.35901294339812
20606151604,South Yarra - South,0.04495053129067977,,,,,,,,28.570149769232113,17.241187981294953,23,5.116735962755776,0.1841807744236723,359.9575506031702,0.9868926679844816,21.955083502853014,0.29369367164016824,0.0,0.0,1240.2012613098955,0.3465998407604321,7.008796416919216,9.01270081,9.0,15283.154412423917,14.749000357582842
20606151605,South Yarra - South,0.11310511365327042,,,,,,,,15.896276098655472,10.035881265793995,151,13.350413179628493,0.36756521684129684,275.3212293100918,3.1834499402625758,28.14594174779406,0.09298055904610669,0.0,95.55317903510006,1056.1713712256028,0.5585392981721855,7.613034422145602,8.88334044,25.0,3457.0084032500035,2.2613072188059076
20606151606,South Yarra - South,0.04240212914071045,,,,,,,,19.408764118660574,12.098260940248275,98,23.112046962262053,0.37143173475330454,160.70914677518087,1.0167688814695646,23.979194018664522,0.003409525266326524,0.0,111.26953125207642,745.9134401168435,0.5269082696975071,7.314432350021558,7.97156889,15.0,7725.880744814619,1.0834237288251782
20606151607,South Yarra - South,0.09675673548458709,,,,,,,,25.68055765959976,15.34013819404481,232,23.977658902821968,0.3276576567077701,136.65122939471271,3.0397390780171056,31.416304640634785,0.10806781861447774,0.0,71.58943533458552,894.2963515686205,0.5252331646830005,7.931760232638877,8.48285115,24.0,6108.111606672684,2.3648552556768023
20606151608,South Yarra - South,0.053386966277581285,,,,,,,,20.576581615582747,13.473060550887338,48,8.990958532917531,0.1540846384330292,171.37732074827989,2.6651398232146493,49.92117007281266,0.010385527722354678,0.0,56.608537738747884,1358.3090453868833,0.5121466047719885,8.275604262554246,8.65542419,14.0,7847.709544650138,1.6518430039016117
20606151609,South Yarra - South,0.059124135145595766,,,,,,,,14.222994346739872,11.297847598036043,94,15.898752644503112,0.43207258710590085,271.76508545485615,1.2461797403690924,21.077344087999265,0.005641439507656729,0.0,88.14907915997776,673.5317281737839,0.5691821573827974,8.57566679007127,9.21059635,15.0,5277.0536390617835,0.9375253531807258
20606151610,South Yarra - South,0.073881207053838,,,,,,,,23.24188373491292,13.296095978049626,223,30.183589155155197,0.2833309360852169,93.86919979224058,2.6613459586111268,36.021960993027314,0.1251774273908559,0.0,0.0,926.8304892297328,0.5076861024065008,7.538823601673407,8.60741904,19.0,6199.170428581411,2.4553776316490965
20606151611,South Yarra - South,0.022171701720270387,,,,,,,,20.864273774520772,17.05144505558848,25,11.275634281668083,0.4248824348868597,376.8146644997463,1.0992620902963879,49.57950923953627,0.20625684807396982,0.0,58.690429665367496,1113.4022494372887,0.7293939282977489,7.665342783830976,8.06658061,11.0,8206.688889387522,0.4005027399213202
20606151612,South Yarra - South,0.06951403368945142,0,0.0,,,,,0.015310332252242763,18.754014247007014,13.317613361861492,191,27.47646624180633,0.37437167115082803,136.2517537212298,1.8294877230914315,26.3182500855083,0.03435934982493327,0.0,36.58952588382005,762.9338784826618,0.5350390391467381,7.764212187821402,8.06207721,20.0,7005.710944764758,1.632660111652701
20606151613,South Yarra - South,0.015900675510316296,,,,,,,,27.058775326325954,9.268314144807583,7,4.402328690663757,0.20238789327582432,459.72917402791535,0.0,0.0,0.4265117029928169,0.0,0.0,888.4994059903318,0.20238789327582432,7.477222305590322,7.58549874,5.0,7725.889679601337,1.0834111241255235
20606151614,South Yarra - South,0.05947947954978306,0,0.0,,,,,0.025772849598522638,23.991611177394844,15.787865828182035,174,29.253786569259688,0.39129656215533926,133.7592865897639,1.4567839811032832,24.492211299259704,0.0,0.0,122.16081800927839,802.786603734623,0.5382498299508974,7.536933383009014,8.07397451,18.0,6758.559772624499,3.274544143885836
20606151615,South Yarra - South,0.04724940037304093,,,,,,,,29.152395020147853,23.94912246967221,51,10.793787772405054,0.19433694003534438,180.04517425493398,1.7636394147301073,37.32617558754008,0.0,0.0,175.7955088756483,1182.9381163429364,0.42622470917189376,8.213721370957884,8.37030639,12.0,8296.400234598972,1.0471121086427857
